image_name,cve,scanners
ubuntu,CVE-2016-2781,grype+snyk+trivy
ubuntu,CVE-2023-4016,grype+snyk+trivy
ubuntu,CVE-2023-2975,grype+snyk+trivy
ubuntu,CVE-2016-20013,grype+snyk+trivy
ubuntu,CVE-2022-4899,grype+snyk+trivy
ubuntu,CVE-2022-3715,grype+snyk+trivy
ubuntu,CVE-2023-29383,grype+snyk+trivy
ubuntu,CVE-2023-36054,grype+snyk+trivy
ubuntu,CVE-2017-11164,grype+snyk+trivy
ubuntu,CVE-2022-3219,grype+snyk+trivy
node,CVE-2018-9996,grype+snyk+trivy
node,CVE-2018-12928,grype+trivy
node,CVE-2019-19378,grype+trivy
node,CVE-2022-3238,grype+trivy
node,CVE-2019-1010022,grype+snyk+trivy
node,CVE-2023-36191,grype+snyk+trivy
node,CVE-2022-27943,grype+snyk+trivy
node,CVE-2023-24329,grype+snyk+trivy
node,CVE-2023-1289,grype+snyk+trivy
node,CVE-2019-16231,grype+trivy
node,CVE-2018-6829,grype+snyk+trivy
node,CVE-2012-0039,grype+snyk+trivy
node,CVE-2022-1115,grype+snyk+trivy
node,CVE-2019-19070,grype+trivy
node,CVE-2023-4147,grype+trivy
node,CVE-2017-13694,grype+trivy
node,CVE-2016-9116,grype+snyk+trivy
node,CVE-2023-2176,grype+trivy
node,CVE-2018-18064,grype+snyk+trivy
node,CVE-2023-3164,grype+snyk+trivy
node,CVE-2008-2544,grype+trivy
node,CVE-2007-3996,grype+snyk+trivy
node,CVE-2017-9117,grype+snyk+trivy
node,CVE-2023-1194,grype+trivy
node,CVE-2023-4132,grype+trivy
node,CVE-2007-6755,grype+snyk+trivy
node,CVE-2023-22490,trivy
node,CVE-2019-6462,grype+snyk+trivy
node,CVE-2023-35827,grype+trivy
node,CVE-2017-11754,grype+snyk+trivy
node,CVE-2011-4916,grype+trivy
node,CVE-2019-1010024,grype+snyk+trivy
node,CVE-2005-3660,grype+trivy
node,CVE-2023-37453,grype+trivy
node,CVE-2022-44032,grype+trivy
node,CVE-2007-5686,grype+snyk+trivy
node,CVE-2011-4915,grype+trivy
node,CVE-2010-4756,grype+snyk+trivy
node,CVE-2023-3817,grype+snyk+trivy
node,CVE-2013-7445,grype+trivy
node,CVE-2021-3714,grype+trivy
node,CVE-2023-4128,grype+trivy
node,CVE-2016-9113,grype+snyk+trivy
node,CVE-2019-9192,grype+snyk+trivy
node,CVE-2022-0563,grype+snyk+trivy
node,CVE-2009-3546,grype+snyk+trivy
node,CVE-2018-6952,grype+snyk+trivy
node,CVE-2020-27843,trivy
node,CVE-2023-40283,grype+trivy
node,CVE-2023-23946,trivy
node,CVE-2021-29338,trivy
node,CVE-2016-9580,grype+snyk+trivy
node,CVE-2021-3864,grype+trivy
node,CVE-2015-3276,grype+snyk+trivy
node,CVE-2023-31437,grype+snyk+trivy
node,CVE-2017-5563,grype+snyk+trivy
node,CVE-2018-10126,grype+snyk+trivy
node,CVE-2023-3611,grype+trivy
node,CVE-2023-37454,grype+trivy
node,CVE-2023-4004,grype+trivy
node,CVE-2023-3863,grype+trivy
node,CVE-2010-0928,grype+snyk+trivy
node,CVE-2023-23039,grype+trivy
node,CVE-2018-16375,grype+snyk+trivy
node,CVE-2023-3446,grype+snyk+trivy
node,CVE-2023-26966,grype+snyk+trivy
node,CVE-2018-17977,grype+trivy
node,CVE-2020-14145,grype+snyk+trivy
node,CVE-2020-36325,grype+snyk+trivy
node,CVE-2018-20847,trivy
node,CVE-2022-24975,grype+snyk+trivy
node,CVE-2018-18483,grype+snyk+trivy
node,CVE-2023-27102,grype+snyk+trivy
node,CVE-2022-3213,grype+snyk+trivy
node,CVE-2023-34152,grype+snyk+trivy
node,CVE-2020-15719,grype+snyk+trivy
node,CVE-2017-14988,grype+snyk+trivy
node,CVE-2019-12973,trivy
node,CVE-2016-9114,grype+snyk+trivy
node,CVE-2023-2975,grype+snyk+trivy
node,CVE-2023-25815,grype+snyk+trivy
node,CVE-2023-3316,grype+snyk+trivy
node,CVE-2023-23005,grype+trivy
node,CVE-2020-27824,trivy
node,CVE-2022-25265,grype+trivy
node,CVE-2007-2768,grype+snyk+trivy
node,CVE-2020-27823,trivy
node,CVE-2018-1000021,grype+snyk+trivy
node,CVE-2023-3618,grype+snyk+trivy
node,CVE-2009-3293,grype+snyk+trivy
node,CVE-2023-1906,grype+snyk+trivy
node,CVE-2018-1121,grype+trivy
node,CVE-2018-15919,grype+snyk+trivy
node,CVE-2005-2541,grype+snyk+trivy
node,CVE-2007-6761,grype+trivy
node,CVE-2014-9900,grype+trivy
node,CVE-2023-4133,grype+trivy
node,CVE-2007-3719,grype+trivy
node,CVE-2023-4134,grype+trivy
node,CVE-2008-3234,grype+snyk+trivy
node,CVE-2011-4116,grype+snyk+trivy
node,CVE-2017-17973,grype+snyk+trivy
node,CVE-2022-1210,grype+snyk+trivy
node,CVE-2023-26242,grype+trivy
node,CVE-2019-19449,grype+trivy
node,CVE-2022-44033,grype+trivy
node,CVE-2018-20846,grype+snyk+trivy
node,CVE-2019-12379,grype+trivy
node,CVE-2023-31439,grype+snyk+trivy
node,CVE-2016-9581,grype+snyk+trivy
node,CVE-2023-2157,grype+snyk+trivy
node,CVE-2023-4016,grype+snyk+trivy
node,CVE-2010-2632,grype+snyk+trivy
node,CVE-2023-31083,grype+trivy
node,CVE-2007-3477,grype+snyk+trivy
node,CVE-2021-31879,grype+snyk+trivy
node,CVE-2023-28531,grype+snyk+trivy
node,CVE-2021-32256,grype+snyk+trivy
node,CVE-2023-1916,grype+snyk+trivy
node,CVE-2005-0406,grype+snyk+trivy
node,CVE-2017-13693,grype+trivy
node,CVE-2019-1010023,grype+snyk+trivy
node,CVE-2016-10506,grype+snyk+trivy
node,CVE-2023-3195,grype+snyk+trivy
node,CVE-2010-4563,grype+trivy
node,CVE-2016-8660,grype+trivy
node,CVE-2022-45885,grype+trivy
node,CVE-2016-8862,grype+snyk+trivy
node,CVE-2018-5727,trivy
node,CVE-2012-4542,grype+trivy
node,CVE-2017-13716,grype+snyk+trivy
node,CVE-2023-1972,grype+snyk+trivy
node,CVE-2022-4543,grype+trivy
node,CVE-2021-3847,grype+trivy
node,CVE-2023-1076,grype+trivy
node,CVE-2017-7275,grype+snyk+trivy
node,CVE-2015-2877,grype+trivy
node,CVE-2019-11191,grype+trivy
node,CVE-2023-31081,grype+trivy
node,CVE-2021-45261,grype+snyk+trivy
node,CVE-2019-6461,grype+snyk+trivy
node,CVE-2008-4609,grype+trivy
node,CVE-2021-26934,grype+trivy
node,CVE-2019-19882,grype+snyk+trivy
node,CVE-2016-9117,grype+snyk+trivy
node,CVE-2021-20311,grype+snyk+trivy
node,CVE-2023-1206,grype+trivy
node,CVE-2019-16232,grype+trivy
node,CVE-2023-39978,grype+snyk+trivy
node,CVE-2020-27814,trivy
node,CVE-2020-27845,trivy
node,CVE-2010-4651,grype+snyk+trivy
node,CVE-2021-4214,grype+snyk+trivy
node,CVE-2023-26965,grype+snyk+trivy
node,CVE-2023-1193,grype+trivy
node,CVE-2019-15213,grype+trivy
node,CVE-2023-20588,grype+trivy
node,CVE-2020-15778,grype+snyk+trivy
node,CVE-2023-34319,grype+trivy
node,CVE-2019-12378,grype+trivy
node,CVE-2022-0400,grype+trivy
node,CVE-2018-16376,grype+snyk+trivy
node,CVE-2023-4155,grype+trivy
node,CVE-2023-39418,grype+snyk+trivy
node,CVE-2022-48502,grype+trivy
node,CVE-2023-38289,grype+snyk+trivy
node,CVE-2022-45919,grype+trivy
node,CVE-2017-14159,grype+snyk+trivy
node,CVE-2015-9019,grype+snyk+trivy
node,CVE-2022-32546,grype+snyk+trivy
node,CVE-2018-6951,grype+snyk+trivy
node,CVE-2023-29383,grype+snyk+trivy
node,CVE-2020-35501,grype+trivy
node,CVE-2021-3610,grype+snyk+trivy
node,CVE-2023-24535,grype+snyk+trivy
node,CVE-2023-4010,grype+trivy
node,CVE-2010-5321,grype+trivy
node,CVE-2023-4194,grype+trivy
node,CVE-2023-2430,grype+trivy
node,CVE-2023-21264,grype+trivy
node,CVE-2023-31438,grype+snyk+trivy
node,CVE-2019-12381,grype+trivy
node,CVE-2017-18018,grype+snyk+trivy
node,CVE-2018-20712,grype+snyk+trivy
node,CVE-2004-0230,grype+trivy
node,CVE-2022-41848,grype+trivy
node,CVE-2011-4917,grype+trivy
node,CVE-2021-26945,grype+snyk+trivy
node,CVE-2019-16234,grype+trivy
node,CVE-2017-0630,grype+trivy
node,CVE-2019-12382,grype+trivy
node,CVE-2020-15389,trivy
node,CVE-2023-31085,grype+trivy
node,CVE-2020-11725,grype+trivy
node,CVE-2019-12456,grype+trivy
node,CVE-2019-19814,grype+trivy
node,CVE-2008-3134,grype+snyk+trivy
node,CVE-2022-2961,grype+trivy
node,CVE-2022-45886,grype+trivy
node,CVE-2022-1247,grype+trivy
node,CVE-2021-45346,grype+snyk+trivy
node,CVE-2013-4392,grype+snyk+trivy
node,CVE-2019-20794,grype+trivy
node,CVE-2016-10723,grype+trivy
node,CVE-2023-36054,grype+snyk+trivy
node,CVE-2018-5785,trivy
node,CVE-2019-16229,grype+trivy
node,CVE-2016-20012,grype+snyk+trivy
node,CVE-2023-1192,grype+trivy
node,CVE-2018-20673,grype+snyk+trivy
node,CVE-2011-3374,grype+snyk+trivy
node,CVE-2022-45887,grype+trivy
node,CVE-2023-0597,grype+trivy
node,CVE-2016-2781,grype+snyk+trivy
node,CVE-2023-39417,grype+snyk+trivy
node,CVE-2016-10505,grype+snyk+trivy
node,CVE-2016-8678,grype+snyk+trivy
node,CVE-2011-3389,grype+snyk+trivy
node,CVE-2023-25193,grype+snyk+trivy
node,CVE-2010-1679,grype+snyk+trivy
node,CVE-2023-31082,grype+trivy
node,CVE-2023-3640,grype+trivy
node,CVE-2020-36694,grype+trivy
node,CVE-2023-31486,grype+snyk+trivy
node,CVE-2022-45888,grype+trivy
node,CVE-2023-38633,grype+snyk+trivy
node,CVE-2023-27043,grype+snyk+trivy
node,CVE-2023-0160,grype+trivy
node,CVE-2023-3776,grype+trivy
node,CVE-2019-6110,grype+snyk+trivy
node,CVE-2021-4217,grype+snyk+trivy
node,CVE-2019-12455,grype+trivy
node,CVE-2023-38288,grype+snyk+trivy
node,CVE-2016-10009,grype+snyk+trivy
node,CVE-2016-9115,grype+snyk+trivy
node,CVE-2017-7475,grype+snyk+trivy
node,CVE-2019-12380,grype+trivy
node,CVE-2022-44034,grype+trivy
node,CVE-2023-25652,grype+snyk+trivy
node,CVE-2016-8866,grype+snyk+trivy
node,CVE-2008-1687,grype+snyk+trivy
node,CVE-2023-38408,grype+snyk+trivy
node,CVE-2020-27842,trivy
node,CVE-2023-2953,grype+snyk+trivy
node,CVE-2017-9937,grype+snyk+trivy
node,CVE-2020-14304,grype+trivy
node,CVE-2016-9118,trivy
node,CVE-2023-2898,grype+trivy
node,CVE-2023-3397,grype+trivy
node,CVE-2023-4273,grype+trivy
node,CVE-2017-17479,grype+snyk+trivy
node,CVE-2019-6988,grype+snyk+trivy
node,CVE-2017-17740,grype+snyk+trivy
node,CVE-2001-1483,grype+snyk+trivy
node,CVE-2019-16233,grype+trivy
node,CVE-2023-29659,grype+snyk+trivy
node,CVE-2023-31484,grype+snyk+trivy
node,CVE-2023-29007,grype+snyk+trivy
node,CVE-2023-2908,grype+snyk+trivy
node,CVE-2007-3476,grype+snyk+trivy
node,CVE-2019-16089,grype+trivy
node,CVE-2018-1000007,grype+snyk+trivy
node,CVE-2014-9892,grype+trivy
node,CVE-2023-3772,grype+trivy
node,CVE-2017-16232,grype+snyk+trivy
node,CVE-2022-45884,grype+trivy
node,CVE-2023-37769,grype+snyk+trivy
node,CVE-2022-48303,grype+snyk+trivy
node,CVE-2019-16230,grype+trivy
node,CVE-2019-1010025,grype+snyk+trivy
node,CVE-2023-27103,grype+snyk+trivy
node,CVE-2023-3428,grype+snyk+trivy
node,CVE-2018-15607,grype+snyk+trivy
node,CVE-2023-25433,grype+snyk+trivy
node,CVE-2018-20796,grype+snyk+trivy
node,CVE-2021-3575,grype+snyk+trivy
node,CVE-2023-34151,grype+snyk+trivy
node,CVE-2018-5709,grype+snyk+trivy
node,CVE-2023-32570,grype+snyk+trivy
node,CVE-2017-11755,grype+snyk+trivy
node,CVE-2018-20845,trivy
node,CVE-2023-3773,grype+trivy
node,CVE-2022-3219,grype+snyk+trivy
node,CVE-2008-1688,grype+snyk+trivy
node,CVE-2007-2243,grype+snyk+trivy
gradle,CVE-2019-1010204,grype+snyk+trivy
gradle,CVE-2016-2781,grype+snyk+trivy
gradle,CVE-2022-37866,grype+snyk+trivy
gradle,CVE-2023-2975,grype+snyk+trivy
gradle,CVE-2022-3857,grype+snyk+trivy
gradle,CVE-2022-27943,grype+snyk+trivy
gradle,CVE-2023-27043,grype+snyk+trivy
gradle,CVE-2018-1000021,grype+snyk+trivy
gradle,CVE-2022-4065,snyk+trivy
gradle,CVE-2018-12698,grype+snyk+trivy
gradle,CVE-2016-20013,grype+snyk+trivy
gradle,CVE-2022-4899,grype+snyk+trivy
gradle,CVE-2023-2976,grype+snyk+trivy
gradle,CVE-2022-3715,grype+snyk+trivy
gradle,CVE-2022-4285,grype+snyk+trivy
gradle,CVE-2020-16599,grype+snyk+trivy
gradle,CVE-2023-29383,grype+snyk+trivy
gradle,CVE-2023-2953,grype+snyk+trivy
gradle,CVE-2022-45868,grype+snyk+trivy
gradle,CVE-2021-31879,grype+snyk+trivy
gradle,CVE-2023-4016,grype+snyk+trivy
gradle,CVE-2023-28531,grype+snyk+trivy
gradle,CVE-2022-46751,grype+snyk+trivy
gradle,CVE-2018-1000007,grype+snyk+trivy
gradle,CVE-2022-46908,grype+snyk+trivy
gradle,CVE-2018-20657,grype+snyk+trivy
gradle,CVE-2017-13716,grype+snyk+trivy
gradle,CVE-2023-36054,grype+snyk+trivy
gradle,CVE-2017-11164,grype+snyk+trivy
gradle,CVE-2022-3219,grype+snyk+trivy
postgres,CVE-2016-2781,grype+snyk+trivy
postgres,CVE-2023-39417,grype+snyk+trivy
postgres,CVE-2011-3389,grype+snyk+trivy
postgres,CVE-2023-2975,grype+snyk+trivy
postgres,CVE-2020-15719,grype+snyk+trivy
postgres,CVE-2023-29939,grype+snyk+trivy
postgres,CVE-2019-1010022,grype+snyk+trivy
postgres,CVE-2023-31486,grype+snyk+trivy
postgres,CVE-2022-27943,grype+snyk+trivy
postgres,CVE-2023-36191,grype+snyk+trivy
postgres,CVE-2023-27561,grype+trivy
postgres,CVE-2018-6829,grype+snyk+trivy
postgres,CVE-2023-26924,grype+snyk+trivy
postgres,CVE-2023-29942,grype+snyk+trivy
postgres,CVE-2005-2541,grype+snyk+trivy
postgres,CVE-2023-39418,grype+snyk+trivy
postgres,CVE-2011-4116,grype+snyk+trivy
postgres,CVE-2017-14159,grype+snyk+trivy
postgres,CVE-2015-9019,grype+snyk+trivy
postgres,CVE-2023-29941,grype+snyk+trivy
postgres,CVE-2023-29935,grype+snyk+trivy
postgres,CVE-2023-29383,grype+snyk+trivy
postgres,CVE-2023-2953,grype+snyk+trivy
postgres,CVE-2023-25809,grype+trivy
postgres,CVE-2023-31439,grype+snyk+trivy
postgres,CVE-2019-19921,grype+trivy
postgres,CVE-2007-6755,grype+snyk+trivy
postgres,CVE-2022-29162,grype+trivy
postgres,CVE-2017-17740,grype+snyk+trivy
postgres,CVE-2010-2632,grype+snyk+trivy
postgres,CVE-2019-1010024,grype+snyk+trivy
postgres,CVE-2023-31438,grype+snyk+trivy
postgres,CVE-2017-18018,grype+snyk+trivy
postgres,CVE-2023-31484,grype+snyk+trivy
postgres,CVE-2023-29934,grype+snyk+trivy
postgres,CVE-2023-29933,grype+snyk+trivy
postgres,CVE-2007-5686,grype+snyk+trivy
postgres,CVE-2023-28642,grype+trivy
postgres,CVE-2019-1010023,grype+snyk+trivy
postgres,CVE-2010-4756,grype+snyk+trivy
postgres,CVE-2023-3817,grype+snyk+trivy
postgres,CVE-2019-9192,grype+snyk+trivy
postgres,CVE-2022-0563,grype+snyk+trivy
postgres,CVE-2022-48303,grype+snyk+trivy
postgres,CVE-2019-1010025,grype+snyk+trivy
postgres,CVE-2015-3276,grype+snyk+trivy
postgres,CVE-2023-31437,grype+snyk+trivy
postgres,CVE-2021-45346,grype+snyk+trivy
postgres,CVE-2013-4392,grype+snyk+trivy
postgres,CVE-2018-20796,grype+snyk+trivy
postgres,CVE-2023-36054,grype+snyk+trivy
postgres,CVE-2018-5709,grype+snyk+trivy
postgres,CVE-2023-29932,grype+snyk+trivy
postgres,CVE-2010-0928,grype+snyk+trivy
postgres,CVE-2019-19882,grype+snyk+trivy
postgres,CVE-2022-3219,grype+snyk+trivy
postgres,CVE-2011-3374,grype+snyk+trivy
postgres,CVE-2023-3446,grype+snyk+trivy
perl,CVE-2018-9996,grype+snyk+trivy
perl,CVE-2018-12928,grype+trivy
perl,CVE-2019-19378,grype+trivy
perl,CVE-2022-3238,grype+trivy
perl,CVE-2019-1010022,grype+snyk+trivy
perl,CVE-2023-36191,grype+snyk+trivy
perl,CVE-2022-27943,grype+snyk+trivy
perl,CVE-2023-24329,grype+snyk+trivy
perl,CVE-2023-1289,grype+snyk+trivy
perl,CVE-2019-16231,grype+trivy
perl,CVE-2018-6829,grype+snyk+trivy
perl,CVE-2012-0039,grype+snyk+trivy
perl,CVE-2022-1115,grype+snyk+trivy
perl,CVE-2019-19070,grype+trivy
perl,CVE-2023-4147,grype+trivy
perl,CVE-2017-13694,grype+trivy
perl,CVE-2016-9116,grype+snyk+trivy
perl,CVE-2023-2176,grype+trivy
perl,CVE-2018-18064,grype+snyk+trivy
perl,CVE-2023-3164,grype+snyk+trivy
perl,CVE-2008-2544,grype+trivy
perl,CVE-2007-3996,grype+snyk+trivy
perl,CVE-2017-9117,grype+snyk+trivy
perl,CVE-2023-1194,grype+trivy
perl,CVE-2023-4132,grype+trivy
perl,CVE-2007-6755,grype+snyk+trivy
perl,CVE-2023-22490,trivy
perl,CVE-2019-6462,grype+snyk+trivy
perl,CVE-2023-35827,grype+trivy
perl,CVE-2017-11754,grype+snyk+trivy
perl,CVE-2011-4916,grype+trivy
perl,CVE-2019-1010024,grype+snyk+trivy
perl,CVE-2005-3660,grype+trivy
perl,CVE-2023-37453,grype+trivy
perl,CVE-2022-44032,grype+trivy
perl,CVE-2007-5686,grype+snyk+trivy
perl,CVE-2011-4915,grype+trivy
perl,CVE-2010-4756,grype+snyk+trivy
perl,CVE-2023-3817,grype+snyk+trivy
perl,CVE-2013-7445,grype+trivy
perl,CVE-2021-3714,grype+trivy
perl,CVE-2023-4128,grype+trivy
perl,CVE-2016-9113,grype+snyk+trivy
perl,CVE-2019-9192,grype+snyk+trivy
perl,CVE-2022-0563,grype+snyk+trivy
perl,CVE-2009-3546,grype+snyk+trivy
perl,CVE-2018-6952,grype+snyk+trivy
perl,CVE-2020-27843,trivy
perl,CVE-2023-40283,grype+trivy
perl,CVE-2023-23946,trivy
perl,CVE-2021-29338,trivy
perl,CVE-2016-9580,grype+snyk+trivy
perl,CVE-2021-3864,grype+trivy
perl,CVE-2015-3276,grype+snyk+trivy
perl,CVE-2023-31437,grype+snyk+trivy
perl,CVE-2017-5563,grype+snyk+trivy
perl,CVE-2018-10126,grype+snyk+trivy
perl,CVE-2023-3611,grype+trivy
perl,CVE-2023-37454,grype+trivy
perl,CVE-2023-4004,grype+trivy
perl,CVE-2023-3863,grype+trivy
perl,CVE-2010-0928,grype+snyk+trivy
perl,CVE-2023-23039,grype+trivy
perl,CVE-2018-16375,grype+snyk+trivy
perl,CVE-2023-3446,grype+snyk+trivy
perl,CVE-2023-26966,grype+snyk+trivy
perl,CVE-2018-17977,grype+trivy
perl,CVE-2020-14145,grype+snyk+trivy
perl,CVE-2020-36325,grype+snyk+trivy
perl,CVE-2018-20847,trivy
perl,CVE-2022-24975,grype+snyk+trivy
perl,CVE-2018-18483,grype+snyk+trivy
perl,CVE-2023-27102,grype+snyk+trivy
perl,CVE-2022-3213,grype+snyk+trivy
perl,CVE-2023-34152,grype+snyk+trivy
perl,CVE-2020-15719,grype+snyk+trivy
perl,CVE-2017-14988,grype+snyk+trivy
perl,CVE-2019-12973,trivy
perl,CVE-2016-9114,grype+snyk+trivy
perl,CVE-2023-2975,grype+snyk+trivy
perl,CVE-2023-25815,grype+snyk+trivy
perl,CVE-2023-3316,grype+snyk+trivy
perl,CVE-2023-23005,grype+trivy
perl,CVE-2020-27824,trivy
perl,CVE-2022-25265,grype+trivy
perl,CVE-2007-2768,grype+snyk+trivy
perl,CVE-2020-27823,trivy
perl,CVE-2018-1000021,grype+snyk+trivy
perl,CVE-2023-3618,grype+snyk+trivy
perl,CVE-2009-3293,grype+snyk+trivy
perl,CVE-2023-1906,grype+snyk+trivy
perl,CVE-2018-1121,grype+trivy
perl,CVE-2018-15919,grype+snyk+trivy
perl,CVE-2005-2541,grype+snyk+trivy
perl,CVE-2007-6761,grype+trivy
perl,CVE-2014-9900,grype+trivy
perl,CVE-2023-4133,grype+trivy
perl,CVE-2007-3719,grype+trivy
perl,CVE-2023-4134,grype+trivy
perl,CVE-2008-3234,grype+snyk+trivy
perl,CVE-2011-4116,grype+snyk+trivy
perl,CVE-2017-17973,grype+snyk+trivy
perl,CVE-2022-1210,grype+snyk+trivy
perl,CVE-2023-26242,grype+trivy
perl,CVE-2019-19449,grype+trivy
perl,CVE-2022-44033,grype+trivy
perl,CVE-2018-20846,grype+snyk+trivy
perl,CVE-2019-12379,grype+trivy
perl,CVE-2023-31439,grype+snyk+trivy
perl,CVE-2016-9581,grype+snyk+trivy
perl,CVE-2023-2157,grype+snyk+trivy
perl,CVE-2023-4016,grype+snyk+trivy
perl,CVE-2010-2632,grype+snyk+trivy
perl,CVE-2023-31083,grype+trivy
perl,CVE-2007-3477,grype+snyk+trivy
perl,CVE-2021-31879,grype+snyk+trivy
perl,CVE-2023-28531,grype+snyk+trivy
perl,CVE-2021-32256,grype+snyk+trivy
perl,CVE-2023-1916,grype+snyk+trivy
perl,CVE-2005-0406,grype+snyk+trivy
perl,CVE-2017-13693,grype+trivy
perl,CVE-2019-1010023,grype+snyk+trivy
perl,CVE-2016-10506,grype+snyk+trivy
perl,CVE-2023-3195,grype+snyk+trivy
perl,CVE-2010-4563,grype+trivy
perl,CVE-2016-8660,grype+trivy
perl,CVE-2022-45885,grype+trivy
perl,CVE-2016-8862,grype+snyk+trivy
perl,CVE-2018-5727,trivy
perl,CVE-2012-4542,grype+trivy
perl,CVE-2017-13716,grype+snyk+trivy
perl,CVE-2023-1972,grype+snyk+trivy
perl,CVE-2022-4543,grype+trivy
perl,CVE-2021-3847,grype+trivy
perl,CVE-2023-1076,grype+trivy
perl,CVE-2017-7275,grype+snyk+trivy
perl,CVE-2015-2877,grype+trivy
perl,CVE-2019-11191,grype+trivy
perl,CVE-2023-31081,grype+trivy
perl,CVE-2021-45261,grype+snyk+trivy
perl,CVE-2019-6461,grype+snyk+trivy
perl,CVE-2008-4609,grype+trivy
perl,CVE-2021-26934,grype+trivy
perl,CVE-2019-19882,grype+snyk+trivy
perl,CVE-2016-9117,grype+snyk+trivy
perl,CVE-2021-20311,grype+snyk+trivy
perl,CVE-2023-1206,grype+trivy
perl,CVE-2019-16232,grype+trivy
perl,CVE-2023-39978,grype+snyk+trivy
perl,CVE-2020-27814,trivy
perl,CVE-2020-27845,trivy
perl,CVE-2010-4651,grype+snyk+trivy
perl,CVE-2021-4214,grype+snyk+trivy
perl,CVE-2023-26965,grype+snyk+trivy
perl,CVE-2023-1193,grype+trivy
perl,CVE-2019-15213,grype+trivy
perl,CVE-2023-20588,grype+trivy
perl,CVE-2020-15778,grype+snyk+trivy
perl,CVE-2023-34319,grype+trivy
perl,CVE-2019-12378,grype+trivy
perl,CVE-2022-0400,grype+trivy
perl,CVE-2018-16376,grype+snyk+trivy
perl,CVE-2023-4155,grype+trivy
perl,CVE-2023-39418,grype+snyk+trivy
perl,CVE-2022-48502,grype+trivy
perl,CVE-2023-38289,grype+snyk+trivy
perl,CVE-2022-45919,grype+trivy
perl,CVE-2017-14159,grype+snyk+trivy
perl,CVE-2015-9019,grype+snyk+trivy
perl,CVE-2022-32546,grype+snyk+trivy
perl,CVE-2018-6951,grype+snyk+trivy
perl,CVE-2023-29383,grype+snyk+trivy
perl,CVE-2020-35501,grype+trivy
perl,CVE-2021-3610,grype+snyk+trivy
perl,CVE-2023-24535,grype+snyk+trivy
perl,CVE-2023-4010,grype+trivy
perl,CVE-2010-5321,grype+trivy
perl,CVE-2023-4194,grype+trivy
perl,CVE-2023-2430,grype+trivy
perl,CVE-2023-21264,grype+trivy
perl,CVE-2023-31438,grype+snyk+trivy
perl,CVE-2019-12381,grype+trivy
perl,CVE-2017-18018,grype+snyk+trivy
perl,CVE-2018-20712,grype+snyk+trivy
perl,CVE-2004-0230,grype+trivy
perl,CVE-2022-41848,grype+trivy
perl,CVE-2011-4917,grype+trivy
perl,CVE-2021-26945,grype+snyk+trivy
perl,CVE-2019-16234,grype+trivy
perl,CVE-2017-0630,grype+trivy
perl,CVE-2019-12382,grype+trivy
perl,CVE-2020-15389,trivy
perl,CVE-2023-31085,grype+trivy
perl,CVE-2020-11725,grype+trivy
perl,CVE-2019-12456,grype+trivy
perl,CVE-2019-19814,grype+trivy
perl,CVE-2008-3134,grype+snyk+trivy
perl,CVE-2022-2961,grype+trivy
perl,CVE-2022-45886,grype+trivy
perl,CVE-2022-1247,grype+trivy
perl,CVE-2021-45346,grype+snyk+trivy
perl,CVE-2013-4392,grype+snyk+trivy
perl,CVE-2019-20794,grype+trivy
perl,CVE-2016-10723,grype+trivy
perl,CVE-2023-36054,grype+snyk+trivy
perl,CVE-2018-5785,trivy
perl,CVE-2019-16229,grype+trivy
perl,CVE-2016-20012,grype+snyk+trivy
perl,CVE-2023-1192,grype+trivy
perl,CVE-2018-20673,grype+snyk+trivy
perl,CVE-2011-3374,grype+snyk+trivy
perl,CVE-2022-45887,grype+trivy
perl,CVE-2023-0597,grype+trivy
perl,CVE-2016-2781,grype+snyk+trivy
perl,CVE-2023-39417,grype+snyk+trivy
perl,CVE-2016-10505,grype+snyk+trivy
perl,CVE-2016-8678,grype+snyk+trivy
perl,CVE-2011-3389,grype+snyk+trivy
perl,CVE-2023-25193,grype+snyk+trivy
perl,CVE-2010-1679,grype+snyk+trivy
perl,CVE-2023-31082,grype+trivy
perl,CVE-2023-3640,grype+trivy
perl,CVE-2020-36694,grype+trivy
perl,CVE-2023-31486,grype+snyk+trivy
perl,CVE-2022-45888,grype+trivy
perl,CVE-2023-38633,grype+snyk+trivy
perl,CVE-2023-27043,grype+snyk+trivy
perl,CVE-2023-0160,grype+trivy
perl,CVE-2023-3776,grype+trivy
perl,CVE-2019-6110,grype+snyk+trivy
perl,CVE-2021-4217,grype+snyk+trivy
perl,CVE-2019-12455,grype+trivy
perl,CVE-2023-38288,grype+snyk+trivy
perl,CVE-2016-10009,grype+snyk+trivy
perl,CVE-2016-9115,grype+snyk+trivy
perl,CVE-2017-7475,grype+snyk+trivy
perl,CVE-2019-12380,grype+trivy
perl,CVE-2022-44034,grype+trivy
perl,CVE-2023-25652,grype+snyk+trivy
perl,CVE-2016-8866,grype+snyk+trivy
perl,CVE-2008-1687,grype+snyk+trivy
perl,CVE-2023-38408,grype+snyk+trivy
perl,CVE-2020-27842,trivy
perl,CVE-2023-2953,grype+snyk+trivy
perl,CVE-2017-9937,grype+snyk+trivy
perl,CVE-2020-14304,grype+trivy
perl,CVE-2016-9118,trivy
perl,CVE-2023-2898,grype+trivy
perl,CVE-2023-3397,grype+trivy
perl,CVE-2023-4273,grype+trivy
perl,CVE-2017-17479,grype+snyk+trivy
